ID_Transacao;Data;Cliente;Produto_Servico;Categoria;Quantidade;Valor_Unitario;Custo_Unitario;Qtd_Parcelas;Canal_Venda;Status
PRG-202510-133;02/10/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;434,77;1;Venda Direta;Pago
PRG-202510-134;23/10/2025;Rede de Farmácias Viva;Consultoria de Processos TI;Serviço;1;3200,00;1290,16;12;E-commerce;Pago
PRG-202510-135;17/10/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;1;400,00;128,50;3;Parceiros B2B;Pendente
PRG-202510-136;20/10/2025;Global Alimentos S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1373,26;1;E-commerce;Pago
PRG-202510-137;02/10/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;2;890,00;257,40;6;Venda Direta;Pago
PRG-202510-138;14/10/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;2;400,00;121,81;1;Venda Direta;Pago
PRG-202510-139;31/10/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;3;1250,00;416,37;12;Venda Direta;Pago
PRG-202510-140;26/10/2025;Nova Era Digital;Consultoria de Processos TI;Serviço;1;3200,00;1415,62;12;E-commerce;Pago
PRG-202510-141;28/10/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;3;450,00;154,26;3;Venda Direta;Pago
PRG-202510-142;22/10/2025;Nova Era Digital;PragmaSecurity Gateway;Software;4;890,00;237,51;2;E-commerce;Pago
PRG-202510-143;21/10/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;1;450,00;153,12;12;E-commerce;Pago
PRG-202510-144;18/10/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;1;3200,00;1485,40;12;E-commerce;Pago
PRG-202510-145;03/10/2025;Nova Era Digital;PragmaSecurity Gateway;Software;2;890,00;245,28;3;Parceiros B2B;Pendente
PRG-202510-146;16/10/2025;Logística Express Brasil;Suporte Técnico Premium;Serviço;2;400,00;129,77;3;Parceiros B2B;Pago
PRG-202510-147;22/10/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;4;450,00;153,31;2;Parceiros B2B;Pendente
PRG-202510-148;02/10/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;1;890,00;255,93;3;Parceiros B2B;Pago
PRG-202510-149;24/10/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1535,19;12;Venda Direta;Pago
PRG-202510-150;21/10/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;1;400,00;131,18;2;Venda Direta;Pago
PRG-202510-151;25/10/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;2;890,00;255,02;3;Venda Direta;Pago
PRG-202510-152;22/10/2025;Meta Metais;Suporte Técnico Premium;Serviço;1;400,00;123,60;1;Parceiros B2B;Pago
PRG-202510-153;07/10/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;3;890,00;257,44;2;Parceiros B2B;Pago
PRG-202510-154;09/10/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;4;890,00;258,70;12;E-commerce;Pago
PRG-202510-155;06/10/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;1;1250,00;377,28;1;Parceiros B2B;Pago
PRG-202510-156;14/10/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;2;400,00;113,77;2;Parceiros B2B;Pago
PRG-202510-157;14/10/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;5;890,00;241,45;12;Venda Direta;Pago
PRG-202510-158;04/10/2025;Nova Era Digital;PragmaSecurity Gateway;Software;3;890,00;258,62;3;E-commerce;Pago
PRG-202510-159;03/10/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;5;890,00;240,12;2;Venda Direta;Pago
PRG-202510-160;22/10/2025;Meta Metais;PragmaCloud Pro;Software;4;450,00;148,94;12;Venda Direta;Pago
PRG-202511-001;03/11/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;5;450,00;146,26;2;Venda Direta;Pago
PRG-202511-002;29/11/2025;Meta Metais;Consultoria de Processos TI;Serviço;1;3200,00;1376,91;2;Parceiros B2B;Pago
PRG-202511-003;23/11/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;2;400,00;113,85;6;E-commerce;Pago
PRG-202511-004;26/11/2025;Meta Metais;PragmaSecurity Gateway;Software;1;890,00;228,83;3;Venda Direta;Pago
PRG-202511-005;19/11/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;2;400,00;120,33;6;Venda Direta;Pago
PRG-202511-006;12/11/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;4;890,00;249,61;3;Parceiros B2B;Pendente
PRG-202511-007;12/11/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;439,30;12;E-commerce;Pago
PRG-202511-008;23/11/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;1;400,00;119,81;3;Parceiros B2B;Pago
PRG-202511-009;16/11/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;1;400,00;128,79;2;Venda Direta;Pago
PRG-202511-010;11/11/2025;Meta Metais;Consultoria de Processos TI;Serviço;1;3200,00;1506,39;6;E-commerce;Pago
PRG-202511-011;12/11/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;3;890,00;236,14;3;E-commerce;Pago
PRG-202511-012;30/11/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;1;400,00;112,11;2;Venda Direta;Pago
PRG-202511-013;14/11/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;2;1250,00;435,23;2;Parceiros B2B;Pago
PRG-202511-014;05/11/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;1;400,00;123,75;12;E-commerce;Pago
PRG-202511-015;16/11/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;1;400,00;113,28;2;E-commerce;Pago
PRG-202511-016;23/11/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;3;890,00;242,72;3;Venda Direta;Pendente
PRG-202511-017;01/11/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;2;400,00;109,34;2;Parceiros B2B;Pago
PRG-202511-018;24/11/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;1;450,00;162,94;6;Venda Direta;Pago
PRG-202511-019;01/11/2025;Banco Inova S.A.;PragmaCloud Pro;Software;5;450,00;148,51;2;Parceiros B2B;Pago
PRG-202511-020;28/11/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;2;1250,00;415,46;3;Venda Direta;Pago
PRG-202511-021;30/11/2025;Meta Metais;PragmaSecurity Gateway;Software;4;890,00;268,33;1;Venda Direta;Pago
PRG-202511-022;17/11/2025;Logística Express Brasil;PragmaCloud Pro;Software;4;450,00;163,16;6;Parceiros B2B;Cancelado
PRG-202511-023;17/11/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1285,51;12;E-commerce;Cancelado
PRG-202511-024;04/11/2025;Banco Inova S.A.;PragmaSecurity Gateway;Software;2;890,00;232,63;2;Venda Direta;Pago
PRG-202511-025;05/11/2025;Meta Metais;Suporte Técnico Premium;Serviço;1;400,00;109,58;2;Parceiros B2B;Pago
PRG-202511-026;26/11/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;5;1250,00;376,01;2;Venda Direta;Pendente
PRG-202511-027;04/11/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;2;3200,00;1393,50;12;Parceiros B2B;Pago
PRG-202511-028;04/11/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;1;400,00;117,17;3;E-commerce;Pago
PRG-202511-029;26/11/2025;Rede de Farmácias Viva;Consultoria de Processos TI;Serviço;2;3200,00;1275,28;1;E-commerce;Pago
PRG-202511-030;29/11/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;2;400,00;118,29;2;Venda Direta;Pago
PRG-202511-031;18/11/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;1;1250,00;364,67;1;Venda Direta;Pago
PRG-202511-032;04/11/2025;Logística Express Brasil;Suporte Técnico Premium;Serviço;2;400,00;117,27;12;Venda Direta;Pendente
PRG-202511-033;15/11/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;1;400,00;117,10;1;Parceiros B2B;Pago
PRG-202511-034;20/11/2025;Logística Express Brasil;PragmaCloud Pro;Software;4;450,00;155,73;3;Parceiros B2B;Cancelado
PRG-202511-035;29/11/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;2;400,00;122,70;12;Venda Direta;Pendente
PRG-202511-036;23/11/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;2;3200,00;1393,83;2;Venda Direta;Pago
PRG-202511-037;04/11/2025;Construtora Horizonte;PragmaCloud Pro;Software;5;450,00;164,44;3;E-commerce;Pago
PRG-202511-038;10/11/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;1;1250,00;411,81;1;Parceiros B2B;Pendente
PRG-202511-039;17/11/2025;Varejo Total S.A.;PragmaCloud Pro;Software;5;450,00;163,56;3;Parceiros B2B;Pago
PRG-202511-040;04/11/2025;Construtora Horizonte;PragmaAnalytics Enterprise;Software;3;1250,00;420,42;1;Parceiros B2B;Pago
PRG-202511-041;10/11/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;5;890,00;242,34;3;Parceiros B2B;Pendente
PRG-202511-042;24/11/2025;Nova Era Digital;PragmaSecurity Gateway;Software;5;890,00;248,15;3;Venda Direta;Pago
PRG-202511-043;12/11/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;1;400,00;113,31;6;E-commerce;Pago
PRG-202511-044;05/11/2025;Meta Metais;PragmaCloud Pro;Software;5;450,00;163,67;6;Parceiros B2B;Pago
PRG-202511-045;28/11/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;3;1250,00;392,73;12;Parceiros B2B;Pago
PRG-202511-046;11/11/2025;Logística Express Brasil;Suporte Técnico Premium;Serviço;2;400,00;129,35;12;E-commerce;Pago
PRG-202511-047;05/11/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;2;400,00;117,73;12;Venda Direta;Pago
PRG-202511-048;16/11/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1400,25;3;Venda Direta;Pago
PRG-202511-049;10/11/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;2;400,00;129,70;3;E-commerce;Pago
PRG-202511-050;19/11/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;5;1250,00;366,72;1;E-commerce;Pago
PRG-202511-051;27/11/2025;Construtora Horizonte;PragmaCloud Pro;Software;3;450,00;162,72;12;Venda Direta;Pago
PRG-202511-052;22/11/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;4;890,00;239,12;6;Venda Direta;Pago
PRG-202511-053;12/11/2025;Nova Era Digital;PragmaSecurity Gateway;Software;4;890,00;243,95;3;Parceiros B2B;Pago
PRG-202511-054;22/11/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;2;400,00;113,68;1;Parceiros B2B;Pago
PRG-202511-055;04/11/2025;Nova Era Digital;PragmaCloud Pro;Software;2;450,00;147,08;3;Venda Direta;Pago
PRG-202511-056;09/11/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;2;400,00;109,46;6;E-commerce;Pago
PRG-202511-057;14/11/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;1;400,00;129,04;6;Venda Direta;Cancelado
PRG-202511-058;12/11/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;2;400,00;122,87;6;E-commerce;Pago
PRG-202511-059;13/11/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;1;890,00;246,88;3;E-commerce;Pago
PRG-202511-060;17/11/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;2;400,00;115,21;6;Venda Direta;Pago
PRG-202511-061;26/11/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;4;890,00;247,55;6;Parceiros B2B;Pago
PRG-202511-062;13/11/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;2;400,00;116,63;1;Venda Direta;Pago
PRG-202511-063;12/11/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;1;1250,00;394,15;3;Venda Direta;Pago
PRG-202511-064;04/11/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;4;1250,00;401,04;2;Venda Direta;Pago
PRG-202511-065;27/11/2025;Logística Express Brasil;Suporte Técnico Premium;Serviço;1;400,00;125,76;12;Venda Direta;Pendente
PRG-202511-066;19/11/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;2;400,00;119,30;1;Venda Direta;Pago
PRG-202511-067;07/11/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;367,15;2;E-commerce;Pendente
PRG-202511-068;15/11/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;5;890,00;225,12;2;E-commerce;Pago
PRG-202511-069;02/11/2025;Meta Metais;Suporte Técnico Premium;Serviço;2;400,00;114,00;6;Parceiros B2B;Pago
PRG-202511-070;01/11/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1485,45;3;E-commerce;Pago
PRG-202511-071;01/11/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;5;1250,00;372,31;1;E-commerce;Pago
PRG-202511-072;14/11/2025;Banco Inova S.A.;PragmaSecurity Gateway;Software;2;890,00;227,54;3;E-commerce;Cancelado
PRG-202511-073;02/11/2025;Global Alimentos S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1353,28;12;E-commerce;Pago
PRG-202511-074;05/11/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;1;890,00;238,46;12;Parceiros B2B;Pago
PRG-202511-075;28/11/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;427,28;1;Parceiros B2B;Pendente
PRG-202511-076;07/11/2025;Global Alimentos S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1519,09;1;Parceiros B2B;Cancelado
PRG-202511-077;12/11/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;1;400,00;112,57;1;Venda Direta;Pago
PRG-202511-078;03/11/2025;Logística Express Brasil;PragmaCloud Pro;Software;4;450,00;138,59;3;E-commerce;Pago
PRG-202511-079;23/11/2025;Nova Era Digital;PragmaCloud Pro;Software;4;450,00;150,91;6;Parceiros B2B;Pendente
PRG-202511-080;08/11/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1271,35;1;Venda Direta;Pago
PRG-202511-081;29/11/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;110,69;1;Venda Direta;Pago
PRG-202511-082;24/11/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;368,02;1;Parceiros B2B;Pago
PRG-202511-083;17/11/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;4;1250,00;384,95;2;E-commerce;Pendente
PRG-202511-084;07/11/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;1;890,00;248,33;3;E-commerce;Pago
PRG-202511-085;30/11/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;118,10;6;E-commerce;Pendente
PRG-202511-086;22/11/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;1;400,00;111,75;2;Venda Direta;Pago
PRG-202511-087;09/11/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;1;400,00;129,63;2;Parceiros B2B;Pago
PRG-202511-088;15/11/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;388,45;12;Parceiros B2B;Pago
PRG-202511-089;14/11/2025;Global Alimentos S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1322,31;1;E-commerce;Pago
PRG-202511-090;22/11/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;4;1250,00;385,73;1;Venda Direta;Pago
PRG-202511-091;10/11/2025;Logística Express Brasil;PragmaCloud Pro;Software;2;450,00;152,41;1;Parceiros B2B;Pago
PRG-202511-092;08/11/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;1;400,00;122,55;12;E-commerce;Pago
PRG-202511-093;09/11/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;1;400,00;124,12;12;Parceiros B2B;Pago
PRG-202511-094;28/11/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;4;890,00;236,60;2;Parceiros B2B;Pago
PRG-202511-095;04/11/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;2;450,00;153,69;2;E-commerce;Pago
PRG-202511-096;21/11/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;3;1250,00;419,16;12;Parceiros B2B;Pago
PRG-202511-097;30/11/2025;Meta Metais;Consultoria de Processos TI;Serviço;2;3200,00;1383,37;12;Venda Direta;Pago
PRG-202511-098;16/11/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;3;890,00;251,41;12;E-commerce;Pendente
PRG-202511-099;28/11/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1357,32;3;E-commerce;Pago
PRG-202511-100;12/11/2025;Construtora Horizonte;PragmaAnalytics Enterprise;Software;5;1250,00;405,46;1;E-commerce;Pago
PRG-202511-101;10/11/2025;Construtora Horizonte;PragmaAnalytics Enterprise;Software;1;1250,00;406,66;6;Venda Direta;Pago
PRG-202511-102;03/11/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;2;400,00;113,34;3;E-commerce;Pendente
PRG-202511-103;08/11/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;1;400,00;127,38;2;E-commerce;Pago
PRG-202511-104;04/11/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;2;890,00;238,37;12;E-commerce;Pago
PRG-202511-105;02/11/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;2;3200,00;1463,67;3;Parceiros B2B;Pago
PRG-202511-106;04/11/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1339,72;2;Venda Direta;Pendente
PRG-202511-107;30/11/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;2;400,00;115,10;6;Venda Direta;Pago
PRG-202511-108;11/11/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;3;450,00;137,19;2;Venda Direta;Pago
PRG-202511-109;15/11/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;5;1250,00;413,25;1;E-commerce;Pago
PRG-202511-110;24/11/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;2;400,00;113,00;2;E-commerce;Pago
PRG-202511-111;23/11/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;5;450,00;152,30;12;E-commerce;Pago
PRG-202511-112;11/11/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;5;890,00;229,99;1;E-commerce;Pago
PRG-202511-113;27/11/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;1;400,00;128,90;12;Parceiros B2B;Pago
PRG-202511-114;17/11/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;3;890,00;241,30;1;Parceiros B2B;Pago
PRG-202511-115;21/11/2025;Nova Era Digital;PragmaSecurity Gateway;Software;4;890,00;241,14;1;E-commerce;Pago
PRG-202511-116;19/11/2025;Nova Era Digital;Consultoria de Processos TI;Serviço;1;3200,00;1368,92;3;Venda Direta;Pago
PRG-202511-117;07/11/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1449,70;12;Parceiros B2B;Pago
PRG-202511-118;24/11/2025;Banco Inova S.A.;PragmaCloud Pro;Software;3;450,00;143,59;2;E-commerce;Pago
PRG-202511-119;28/11/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1469,11;6;Parceiros B2B;Pago
PRG-202511-120;10/11/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;5;1250,00;402,34;12;Venda Direta;Pago
PRG-202511-121;08/11/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;4;1250,00;428,52;1;E-commerce;Pago
PRG-202511-122;27/11/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;1;400,00;113,84;1;E-commerce;Pago
PRG-202511-123;17/11/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1435,12;6;E-commerce;Pago
PRG-202511-124;23/11/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;2;450,00;162,30;6;Venda Direta;Pago
PRG-202511-125;25/11/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;1;1250,00;438,17;1;Venda Direta;Pago
PRG-202511-126;24/11/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;2;3200,00;1474,27;2;Venda Direta;Pago
PRG-202511-127;29/11/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;412,65;2;Parceiros B2B;Pago
PRG-202511-128;21/11/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;2;890,00;235,27;1;Venda Direta;Pago
PRG-202511-129;10/11/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;1;3200,00;1299,85;6;Parceiros B2B;Pago
PRG-202511-130;06/11/2025;Construtora Horizonte;PragmaAnalytics Enterprise;Software;1;1250,00;394,46;6;Venda Direta;Pago
PRG-202511-131;03/11/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;5;890,00;262,94;12;E-commerce;Pendente
PRG-202511-132;13/11/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;1;890,00;225,39;2;E-commerce;Pago
PRG-202511-133;11/11/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;2;3200,00;1407,22;12;Venda Direta;Pago
PRG-202511-134;18/11/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;2;3200,00;1516,28;6;Venda Direta;Pago
PRG-202511-135;10/11/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;2;400,00;114,36;6;Parceiros B2B;Pago
PRG-202511-136;24/11/2025;Meta Metais;Consultoria de Processos TI;Serviço;1;3200,00;1414,46;1;Parceiros B2B;Pago
PRG-202511-137;27/11/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;4;1250,00;405,25;2;Parceiros B2B;Pendente
PRG-202511-138;21/11/2025;Meta Metais;PragmaAnalytics Enterprise;Software;1;1250,00;371,29;6;Parceiros B2B;Pago
PRG-202511-139;24/11/2025;Varejo Total S.A.;PragmaCloud Pro;Software;4;450,00;145,08;3;E-commerce;Pago
PRG-202511-140;07/11/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;3;450,00;156,94;3;Parceiros B2B;Pago
PRG-202511-141;28/11/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;1;450,00;159,60;6;Parceiros B2B;Pago
PRG-202511-142;20/11/2025;Meta Metais;PragmaCloud Pro;Software;3;450,00;144,00;1;Parceiros B2B;Pago
PRG-202511-143;11/11/2025;Global Alimentos S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1450,89;6;Parceiros B2B;Pendente
PRG-202511-144;01/11/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;5;1250,00;361,75;6;E-commerce;Pago
PRG-202511-145;06/11/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;5;890,00;245,22;6;Parceiros B2B;Pago
PRG-202511-146;15/11/2025;Banco Inova S.A.;PragmaCloud Pro;Software;3;450,00;141,01;2;Parceiros B2B;Pago
PRG-202511-147;19/11/2025;Meta Metais;PragmaSecurity Gateway;Software;4;890,00;267,97;1;Parceiros B2B;Pago
PRG-202511-148;06/11/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;2;1250,00;362,01;12;Parceiros B2B;Pago
PRG-202511-149;16/11/2025;Meta Metais;PragmaAnalytics Enterprise;Software;1;1250,00;418,68;6;Venda Direta;Pago
PRG-202511-150;23/11/2025;Meta Metais;PragmaCloud Pro;Software;4;450,00;153,31;3;E-commerce;Pago
PRG-202511-151;26/11/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1335,75;1;Venda Direta;Pago
PRG-202511-152;04/11/2025;Nova Era Digital;PragmaSecurity Gateway;Software;5;890,00;238,38;2;Parceiros B2B;Cancelado
PRG-202511-153;20/11/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;2;890,00;254,86;2;Parceiros B2B;Pendente
PRG-202511-154;02/11/2025;Construtora Horizonte;PragmaCloud Pro;Software;5;450,00;141,64;12;E-commerce;Pendente
PRG-202511-155;09/11/2025;Meta Metais;PragmaAnalytics Enterprise;Software;4;1250,00;429,07;12;Venda Direta;Pendente
PRG-202511-156;11/11/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;1;890,00;252,85;12;Venda Direta;Pago
PRG-202511-157;18/11/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;2;890,00;242,32;1;Parceiros B2B;Pago
PRG-202511-158;25/11/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;3;1250,00;420,43;2;E-commerce;Pago
PRG-202511-159;10/11/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;2;400,00;128,09;2;Parceiros B2B;Pago
PRG-202511-160;17/11/2025;Meta Metais;PragmaCloud Pro;Software;3;450,00;144,95;12;Parceiros B2B;Pago
PRG-202511-161;17/11/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;3;890,00;274,85;2;E-commerce;Pendente
PRG-202511-162;24/11/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;4;890,00;258,26;2;E-commerce;Pendente
PRG-202511-163;20/11/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;5;1250,00;387,28;1;E-commerce;Pago
PRG-202511-164;13/11/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;2;400,00;119,05;12;Parceiros B2B;Pago
PRG-202511-165;24/11/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;4;450,00;151,77;2;Venda Direta;Pago
PRG-202511-166;24/11/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;2;400,00;110,78;2;Venda Direta;Pago
PRG-202511-167;29/11/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;4;1250,00;360,21;3;Venda Direta;Pago
PRG-202511-168;15/11/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;4;890,00;234,68;2;Parceiros B2B;Pendente
PRG-202511-169;11/11/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;2;450,00;147,37;1;Parceiros B2B;Pago
PRG-202511-170;10/11/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;2;3200,00;1538,41;6;Parceiros B2B;Pago
PRG-202511-171;19/11/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;3;1250,00;393,92;6;Parceiros B2B;Pago
PRG-202511-172;30/11/2025;Nova Era Digital;PragmaSecurity Gateway;Software;1;890,00;266,54;12;Venda Direta;Pago
PRG-202511-173;04/11/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;2;3200,00;1449,50;12;Parceiros B2B;Pago
PRG-202511-174;01/11/2025;Nova Era Digital;Consultoria de Processos TI;Serviço;2;3200,00;1518,99;6;E-commerce;Pago
PRG-202511-175;02/11/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;2;400,00;131,04;12;Parceiros B2B;Pago
PRG-202512-001;02/12/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1296,79;1;Parceiros B2B;Pago
PRG-202512-002;16/12/2025;Meta Metais;Suporte Técnico Premium;Serviço;1;400,00;123,53;12;Parceiros B2B;Pago
PRG-202512-003;14/12/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;1;400,00;121,66;3;Venda Direta;Pago
